Subject        Act	mean	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tBodyAcc-mad()-X	tBodyAcc-mad()-Y	tBodyAcc-mad()-Z	tBodyAcc-max()-X	tBodyAcc-max()-Y	tBodyAcc-max()-Z	tBodyAcc-min()-X	tBodyAcc-min()-Y	tBodyAcc-min()-Z	tBodyAcc-sma()	tBodyAcc-energy()-X	tBodyAcc-energy()-Y	tBodyAcc-energy()-Z	tBodyAcc-iqr()-X	tBodyAcc-iqr()-Y	tBodyAcc-iqr()-Z	tBodyAcc-entropy()-X	tBodyAcc-entropy()-Y	tBodyAcc-entropy()-Z	tBodyAcc-arCoeff()-X,1	tBodyAcc-arCoeff()-X,2	tBodyAcc-arCoeff()-X,3	tBodyAcc-arCoeff()-X,4	tBodyAcc-arCoeff()-Y,1	tBodyAcc-arCoeff()-Y,2	tBodyAcc-arCoeff()-Y,3	tBodyAcc-arCoeff()-Y,4	tBodyAcc-arCoeff()-Z,1	tBodyAcc-arCoeff()-Z,2	tBodyAcc-arCoeff()-Z,3	tBodyAcc-arCoeff()-Z,4	tBodyAcc-correlation()-X,Y	tBodyAcc-correlation()-X,Z	tBodyAcc-correlation()-Y,Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tGravityAcc-mad()-X	tGravityAcc-mad()-Y	tGravityAcc-mad()-Z	tGravityAcc-max()-X	tGravityAcc-max()-Y	tGravityAcc-max()-Z	tGravityAcc-min()-X	tGravityAcc-min()-Y	tGravityAcc-min()-Z	tGravityAcc-sma()	tGravityAcc-energy()-X	tGravityAcc-energy()-Y	tGravityAcc-energy()-Z	tGravityAcc-iqr()-X	tGravityAcc-iqr()-Y	tGravityAcc-iqr()-Z	tGravityAcc-entropy()-X	tGravityAcc-entropy()-Y	tGravityAcc-entropy()-Z	tGravityAcc-arCoeff()-X,1	tGravityAcc-arCoeff()-X,2	tGravityAcc-arCoeff()-X,3	tGravityAcc-arCoeff()-X,4	tGravityAcc-arCoeff()-Y,1	tGravityAcc-arCoeff()-Y,2	tGravityAcc-arCoeff()-Y,3	tGravityAcc-arCoeff()-Y,4	tGravityAcc-arCoeff()-Z,1	tGravityAcc-arCoeff()-Z,2	tGravityAcc-arCoeff()-Z,3	tGravityAcc-arCoeff()-Z,4	tGravityAcc-correlation()-X,Y	tGravityAcc-correlation()-X,Z	tGravityAcc-correlation()-Y,Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyAccJerk-mad()-X	tBodyAccJerk-mad()-Y	tBodyAccJerk-mad()-Z	tBodyAccJerk-max()-X	tBodyAccJerk-max()-Y	tBodyAccJerk-max()-Z	tBodyAccJerk-min()-X	tBodyAccJerk-min()-Y	tBodyAccJerk-min()-Z	tBodyAccJerk-sma()	tBodyAccJerk-energy()-X	tBodyAccJerk-energy()-Y	tBodyAccJerk-energy()-Z	tBodyAccJerk-iqr()-X	
155	26	WALKING_DOWNSTAIRS	155	0.2303099	2.17E-03	-4.31E-02	-3.35E-01	-0.020443574	0.03120999	-0.39898482	-0.039489432	0.097693296	-0.16984818	-0.046241968	-0.11238231	0.18368908	0.14049287	0.38349808	-0.095180321	-0.7772771	-0.81363383	-0.5176327	-0.54068387	-0.31077029	0.04953173	0.43744891	0.4086732	-0.023613479	-0.68192519	0.63904595	-0.42937219	0.18608795	-0.33803026	0.23732907	0.11023888	-8.64E-02	-0.66796801	0.60237911	-0.56646826	0.18373415	-3.64E-01	-0.097045419	0.068098424	0.91968631	-0.32327736	-5.37E-02	-0.9530637	-0.97686191	-0.87405313	-0.9552706	-0.97834965	-0.88186168	0.8587444	-0.33498294	-0.026393816	0.91705742	-3.01E-01	-0.082034394	-0.098727022	0.78584776	-0.82027272	-0.99232757	-0.9613098	-0.98118902	-0.89703688	-0.15131935	-1	-1	-0.70075255	0.74206418	-0.78331129	0.82457777	-0.40320614	0.41933258	-0.47601243	0.54689832	-0.71029855	0.72311484	-0.73511895	0.74327001	0.84115587	-0.041473117	-0.27862068	0.044047372	0.034498347	7.76E-02	-0.44118742	-0.31374579	-0.65736773	-0.4031858	-2.67E-01	-0.6413824	-0.61121108	-0.53436071	-0.6709607	0.44838773	0.60996753	0.6181391	-0.41522998	-0.84140302	-0.76017951	-0.9370962	-0.32270811
156	26	WALKING_UPSTAIRS	156	0.15851651	4.26E-03	-1.88E-02	-4.06E-01	-0.083613613	-0.012498101	-0.46676341	-0.10156687	0.094817271	-0.23294709	-0.17248835	-0.17482245	0.18368908	0.21346028	0.51661759	-0.1399421	-0.81940543	-0.83643173	-0.550977	-0.60216277	-0.37662493	0.22997413	0.24050165	0.43775432	0.13680508	-0.6502613	0.63062018	-0.46057019	0.23525489	-0.53930214	0.46286986	-0.12515054	2.58E-02	-0.71708236	0.62353285	-0.52459869	0.12121324	-2.58E-01	0.11532623	0.053885783	0.91447109	-0.31989706	-3.24E-02	-0.9543291	-0.96181342	-0.90691978	-0.9574852	-0.96565882	-0.91057109	0.8587444	-0.32447691	-0.006582539	0.91986778	-2.99E-01	-0.051330361	-0.17489152	0.77250946	-0.82416716	-0.99675285	-0.9665342	-0.98013837	-0.92352538	-0.18266643	-1	-1	-0.65949369	0.69849569	-0.73689015	0.7747467	-0.53304721	0.54589238	-0.59087099	0.64735761	-0.792386	0.8048545	-0.81666156	0.82463658	0.060106318	-0.65890284	0.25916596	0.086751502	0.56046755	9.15E-02	-0.46471977	-0.41528187	-0.69791685	-0.45781135	-4.11E-01	-0.6780854	-0.61121108	-0.53436071	-0.6709607	0.44838773	0.60996753	0.7273195	-0.49037185	-0.85432777	-0.82413837	-0.9505701	-0.47273072
157	27	LAYING	157	0.21524532	-3.26E-02	-1.19E-01	-4.07E-01	-0.06891508	0.025753713	-0.45629985	-0.053195878	0.089389785	-0.23294709	-0.15529925	-0.10120328	0.074915972	0.20070781	0.38520671	-0.12567555	-0.82190564	-0.83161894	-0.5286799	-0.55522241	-0.27352871	0.10324532	0.33252006	0.28016993	0.000984817	-0.40768167	0.30778527	-0.068017371	0.008084339	-0.50947188	0.45084869	-0.21926007	2.08E-01	-0.20624937	0.007834719	0.16280893	-0.109551	-3.05E-01	0.014625994	0.17168182	0.91307417	-0.31665935	-2.11E-02	-0.9681337	-0.96260378	-0.9006	-0.9715476	-0.9633443	-0.9031788	0.85018603	-0.32447691	-0.001850648	0.91986778	-2.99E-01	-0.037780516	-0.21629974	0.76889823	-0.82792136	-0.99815134	-0.9772316	-0.96527673	-0.91336393	-0.3545766	-1	-1	-0.60930969	0.65507854	-0.69986039	0.74369386	-0.52551875	0.55425481	-0.61745679	0.6929178	-0.74780105	0.76188877	-0.77525514	0.78480791	0.26464963	0.086925372	0.50676316	0.19465492	0.26031767	-2.87E-02	-0.44190439	-0.43046518	-0.670211	-0.43826987	-4.00E-01	-0.6329123	-0.60421481	-0.59653857	-0.7915389	0.23893954	0.57323691	0.6823264	-0.46393565	-0.84176204	-0.83369608	-0.9415476	-0.39091545
158	27	SITTING	158	0.27147742	-3.07E-02	-1.56E-01	-3.42E-01	-0.15299856	0.021435303	-0.3803102	-0.1439614	0.051974091	-0.16093241	-0.15529925	-0.10120328	0.074915972	0.20070781	0.38520671	-0.11464542	-0.78198031	-0.86038748	-0.5293569	-0.4901994	-0.32981571	-0.019151011	0.56101945	0.28111573	-0.11421567	-0.27058557	0.1037405	0.1944822	-0.17473514	-0.27121349	0.2439986	-0.077232648	2.04E-01	-0.22764302	0.028606034	0.14848227	-0.09781223	-2.62E-01	-0.11840241	0.17193909	0.91214896	-0.32596046	-3.54E-02	-0.9684791	-0.94864843	-0.84431835	-0.9687665	-0.94730955	-0.85929635	0.85018603	-0.32829126	-0.001850648	0.92270666	-3.10E-01	-0.067686063	-0.15444906	0.76653947	-0.81695391	-0.99559001	-0.9698174	-0.94905699	-0.88737171	-0.3177838	-1	-1	-0.60228508	0.64577203	-0.6881149	0.72935231	-0.45574	0.50443903	-0.59369674	0.69677013	-0.7505769	0.7656269	-0.77999249	0.79055544	0.70677488	0.53010267	0.90631844	0.07065462	0.070539535	-6.41E-03	-0.40953829	-0.3976281	-0.65350225	-0.38418227	-3.76E-01	-0.6115673	-0.60421481	-0.71351149	-0.7915389	0.23893954	0.46017486	0.6823264	-0.42682984	-0.82316179	-0.81450356	-0.9357353	-0.36297634
159	27	STANDING	159	0.14085877	-6.83E-02	-7.21E-02	-2.34E-01	-0.079448995	-0.03366354	-0.29736285	-0.067637282	-0.003288865	-0.084349927	-0.14058406	-0.14896713	0.068893691	0.24392763	0.41117757	-0.06591894	-0.70198018	-0.83108148	-0.5791028	-0.35360888	-0.25193762	0.064958717	0.30451034	0.16572748	0.16929387	-0.48902634	0.38589896	-0.12820854	0.027407828	-0.36779906	0.25885909	-0.016059795	1.02E-01	-0.23524004	0.06551242	0.066060074	-0.064421161	-4.14E-01	-0.28205512	0.10960918	0.93206988	-0.31920065	-6.38E-02	-0.8644789	-0.80015145	-0.88450489	-0.8627256	-0.79911975	-0.88803442	0.90450272	-0.27441919	-0.053628123	0.91637494	-3.28E-01	-0.095488575	-0.059181774	0.81843606	-0.82232065	-0.98988589	-0.8441603	-0.7941542	-0.90160885	-0.15232391	-1	-1	-0.6940075	0.73588676	-0.77785598	0.82000141	-0.67423941	0.68675518	-0.7228219	0.76778397	-0.73990276	0.75349751	-0.76631999	0.77527191	0.99209148	-0.90100216	-0.91144927	0.26743742	-0.070566748	7.59E-02	-0.31353045	-0.46740504	-0.68928686	-0.27458945	-3.73E-01	-0.6563646	-0.54248098	-0.73026797	-0.8167085	0.21230158	0.67496042	0.7617454	-0.39466515	-0.76162285	-0.85438174	-0.9478411	-0.17862242
160	27	WALKING	160	0.23145946	-1.33E-02	-9.24E-02	-3.17E-01	-0.11425996	-0.07121696	-0.34886602	-0.099204791	-0.019111858	-0.084349927	-0.14058406	-0.24943093	0.18354532	0.26539705	0.41117757	-0.1132057	-0.76486209	-0.84781945	-0.6120642	-0.41538442	-0.3105502	0.077363849	0.55063729	0.31543503	0.012556628	-0.68264472	0.64914532	-0.49107601	0.28313485	-0.35101295	0.27558486	-0.12350665	2.51E-01	-0.61216994	0.43757464	-0.20820517	-0.041536486	-5.37E-01	-0.30228018	0.26597239	0.90583998	-0.35284871	-5.81E-02	-0.9689315	-0.96771294	-0.94495362	-0.9738348	-0.97381295	-0.95011287	0.85140038	-0.35104229	-0.053628123	0.91637494	-3.28E-01	-0.071970767	-0.033401393	0.7505026	-0.78372935	-0.99183756	-0.9821118	-0.98299409	-0.96400269	-0.3170199	-1	-1	-0.66436549	0.71060955	-0.75660158	0.80240536	-0.63949005	0.68440509	-0.75722921	0.83923108	-0.65049513	0.66731535	-0.68307419	0.69479717	0.84790318	-0.38468714	-0.057737008	0.086863388	-0.026759419	1.00E-01	-0.43475427	-0.49372849	-0.69842959	-0.40844803	-4.15E-01	-0.674164	-0.65089155	-0.76074724	-0.8204676	0.23495078	0.68600114	0.7057009	-0.47058588	-0.83777788	-0.86819279	-0.9507278	-0.35275511
161	27	WALKING_DOWNSTAIRS	161	0.29569289	-1.73E-02	-9.99E-02	-3.57E-01	0.04116528	-0.091122383	-0.36852979	0.026051281	-0.04649137	-0.25010096	-0.10369664	-0.26374681	0.29971836	0.041936138	0.38584412	-0.096237377	-0.79195126	-0.7904647	-0.6284856	-0.41239356	-0.26625246	0.10867838	0.64711355	0.35699414	0.003478129	-0.52393816	0.38488797	-0.12815311	0.094952254	-0.24262032	0.09288942	0.2216334	-8.29E-02	-0.80176222	0.73734446	-0.66292777	0.19007646	-2.92E-01	-0.13492408	0.14837836	0.89842695	-0.3561928	-5.83E-02	-0.9562027	-0.97438339	-0.93391695	-0.9580409	-0.97531355	-0.93568151	0.83457614	-0.36845172	-0.050280256	0.90041159	-3.34E-01	-0.071970767	-0.038070615	0.73179738	-0.77941521	-0.99173032	-0.9608412	-0.97911926	-0.94279626	-0.22413374	-1	-1	-0.64331685	0.68880634	-0.73363168	0.77784467	-0.4965734	0.51310761	-0.56393124	0.6265799	-0.6059459	0.62237498	-0.63756082	0.64860525	0.80064701	-0.84253816	-0.70138419	0.00806603	0.1379564	-6.33E-02	-0.4635614	-0.37264689	-0.68390242	-0.46293199	-3.11E-01	-0.6770433	-0.61234216	-0.56504386	-0.7282862	0.29881699	0.57712254	0.7057009	-0.46484896	-0.85368993	-0.79901257	-0.9461017	-0.46813976
162	27	WALKING_UPSTAIRS	162	0.34408292	-1.97E-02	-1.42E-01	-3.61E-01	0.019695865	-0.10072484	-0.38373739	0.021786895	-0.066112412	-0.21511695	-0.10369664	-0.21885922	0.33616385	0.041936138	0.38584412	-0.10458692	-0.79373103	-0.7989247	-0.6345883	-0.43291422	-0.079342388	-0.053430929	0.65139263	0.3381962	-0.036501166	-0.49094116	0.38630795	-0.17095563	0.14048555	-0.20594312	0.024177174	0.31394812	-1.37E-01	-0.53333595	0.44327093	-0.38727814	0.11895935	-2.55E-01	-0.059095114	0.053414827	0.89521737	-0.355796	-5.35E-02	-0.9649149	-0.97201836	-0.94033876	-0.9674005	-0.97236555	-0.93915093	0.83068058	-0.3673901	-0.050280256	0.90041159	-3.34E-01	-0.065195228	-0.058082952	0.72368026	-0.77992375	-0.9929284	-0.9739959	-0.97485311	-0.93439061	-0.26335661	-1	-1	-0.63275305	0.67556424	-0.71778719	0.7594807	-0.54807865	0.56348709	-0.60997703	0.6673422	-0.61454243	0.62912039	-0.64250022	0.65178385	0.9062551	-0.4076686	-0.45686587	0.039049	0.028465391	-3.63E-02	-0.42760933	-0.40759102	-0.69528985	-0.41630661	-3.52E-01	-0.6744152	-0.61234216	-0.56504386	-0.7282862	0.27769458	0.57712254	0.7306103	-0.45632257	-0.8336963	-0.82050381	-0.9497561	-0.30086142
163	28	LAYING	163	0.33299252	-3.03E-02	-1.14E-01	-4.28E-01	-0.12121388	-0.090093246	-0.46737117	-0.08693389	-0.034332956	-0.21511695	-0.11947771	-0.21885922	0.26315903	0.27341933	0.54210912	-0.1787512	-0.83418891	-0.84988598	-0.6277213	-0.57219401	-0.18377817	-0.098844948	0.60147627	0.30574344	-0.093602307	-0.49878198	0.42171429	-0.23049939	0.13058338	-0.45332531	0.38115304	-0.13468605	9.82E-02	-0.30058125	0.11415108	-0.047869386	0.068810854	-3.68E-01	-0.12092299	-0.005304138	0.89888016	-0.35213276	-5.35E-02	-0.9730049	-0.9828817	-0.93260143	-0.9747787	-0.98385244	-0.93059047	0.83408007	-0.36506228	-0.047043692	0.90859114	-3.28E-01	-0.066896639	-0.060929073	0.7328869	-0.78470507	-0.99287946	-0.9787111	-0.98517178	-0.92772519	-0.40019832	-1	-1	-0.6454631	0.69412773	-0.74212562	0.78950158	-0.47720213	0.47861698	-0.51435687	0.5623592	-0.68165903	0.69515619	-0.70759312	0.7159662	0.61816113	-0.52459154	-0.35981066	0.27426955	-0.13999734	-2.44E-01	-0.49382596	-0.5024111	-0.76895618	-0.4677256	-4.76E-01	-0.7399919	-0.67004089	-0.69261621	-0.8816753	0.27769458	0.53980473	0.7853666	-0.53671747	-0.86942273	-0.87252715	-0.9702063	-0.38640036
164	28	SITTING	164	0.31672153	-2.39E-02	-1.11E-01	-4.21E-01	-0.005497985	-0.017909026	-0.4617745	0.049677113	0.065574401	-0.19786643	-0.11947771	-0.24139492	0.26315903	0.21188424	0.44099563	-0.11068258	-0.83101311	-0.8085718	-0.5674862	-0.56107834	-0.07098015	0.13155537	0.55860432	0.36334551	-0.096094458	-0.38690727	0.29726801	-0.10051711	0.051122023	-0.23278163	0.11131155	0.19553845	-1.21E-01	-0.55249277	0.36558133	-0.22206532	0.053387602	-3.40E-01	-0.17405231	0.14725378	0.89888028	-0.34765868	-4.85E-02	-0.97447	-0.97518215	-0.91092044	-0.9777273	-0.97675249	-0.91270878	0.83408007	-0.35897921	-0.03349313	0.90859114	-3.25E-01	-0.066896639	-0.086543997	0.73288371	-0.79041053	-0.99385708	-0.9873574	-0.97881767	-0.9233821	-0.45267628	-1	-1	-0.6007692	0.64634149	-0.69075024	0.73402869	-0.45633756	0.47062797	-0.52122254	0.58413879	-0.71069021	0.7238927	-0.73613542	0.74436947	0.4491505	-0.53125201	0.22044899	0.32567494	-0.12756521	-3.14E-01	-0.46730111	-0.39127111	-0.76661941	-0.44700994	-4.00E-01	-0.7364113	-0.67444656	-0.69261621	-0.8561981	0.17420928	0.3586457	0.7853666	-0.50508727	-0.85550841	-0.81058211	-0.9695834	-0.44304976
165	28	STANDING	165	0.27425493	-2.90E-02	-1.56E-01	-3.96E-01	-0.096768344	-0.038192465	-0.44782739	-0.073059471	0.010030572	-0.19786643	-0.21133556	-0.24139492	0.29203923	0.21188424	0.44099563	-0.14569333	-0.81652349	-0.84159373	-0.581591	-0.54742158	-0.18660188	0.017211579	0.45510757	0.19822373	-0.024202018	-0.43868099	0.34033067	-0.16575849	0.13128011	-0.19913658	0.070029501	0.24527152	-1.51E-01	-0.70500939	0.56654758	-0.55826366	0.31244975	-4.58E-01	-0.2369811	0.255294	0.89996176	-0.34767434	-4.81E-02	-0.9779851	-0.96474944	-0.92143271	-0.9812248	-0.96660902	-0.92296988	0.83363914	-0.35897921	-0.03349313	0.91063928	-3.29E-01	-0.059941662	-0.08538075	0.73560592	-0.7903472	-0.99401205	-0.9872407	-0.97726778	-0.93130691	-0.46680323	-1	-1	-0.62299141	0.6674236	-0.71091702	0.75351606	-0.57784326	0.61586615	-0.68509015	0.76474586	-0.81864329	0.83389356	-0.84851237	0.85925726	0.60537139	0.056029641	0.59435998	0.11069669	0.031708025	-3.42E-02	-0.4738839	-0.43950777	-0.76052263	-0.45047275	-4.41E-01	-0.7236182	-0.67444656	-0.76651817	-0.8561981	0.17420928	0.3586457	0.8071924	-0.51374675	-0.85920779	-0.83903192	-0.9682073	-0.41900362
166	28	WALKING	166	0.26034404	-3.37E-02	-1.27E-01	-4.34E-01	-0.2376815	-0.073172704	-0.49171803	-0.24224478	-0.051791478	-0.27422419	-0.21583729	-0.19970451	0.29203923	0.35248359	0.45933642	-0.23833428	-0.83834615	-0.88639331	-0.6135089	-0.62414424	-0.43431288	-0.026607326	0.46985498	0.1025175	0.023395389	-0.60842972	0.47486345	-0.25955711	0.19121529	-0.43008031	0.3185192	-0.019404992	1.88E-02	-0.53980729	0.3535893	-0.2665289	0.15208052	-4.80E-01	-0.26973639	0.14887635	0.89560464	-0.35903232	-6.35E-02	-0.9659016	-0.94798389	-0.90156057	-0.9671021	-0.94988374	-0.90849032	0.83363914	-0.35901861	-0.038679946	0.90340838	-3.40E-01	-0.087728581	-0.021851146	0.72465185	-0.77555357	-0.99012151	-0.968208	-0.9554643	-0.92675746	-0.29782505	-1	-1	-0.6933458	0.73553943	-0.77714942	0.81824246	-0.63342722	0.66649455	-0.7268245	0.79638158	-0.82351044	0.83576206	-0.8473994	0.85519293	0.90642551	0.34921764	0.62439782	0.10127196	0.045776338	1.26E-02	-0.58187317	-0.57026659	-0.76587901	-0.5370464	-5.24E-01	-0.730876	-0.71665746	-0.80839658	-0.8440265	0.65081876	0.69730019	0.8212713	-0.5760933	-0.91048709	-0.90440572	-0.9695374	-0.45346425
167	28	WALKING_DOWNSTAIRS	167	0.27771111	-8.93E-03	-8.12E-02	-4.58E-01	-0.20956424	0.007230816	-0.50921499	-0.19681125	0.068844658	-0.40924259	-0.21583729	-0.19970451	0.31149454	0.30127391	0.48506667	-0.20671698	-0.8515603	-0.87837848	-0.5443597	-0.57334681	-0.37802462	0.20582067	0.49220271	0.22907828	0.01382466	-0.89810192	0.85304877	-0.6314189	0.31308278	-0.28301545	0.10727744	0.22942368	-9.68E-02	-0.34206268	0.13671917	-0.039779713	0.056261388	-5.03E-01	-0.18777103	0.14158359	0.89102832	-0.36713357	-6.88E-02	-0.9822345	-0.98446433	-0.91434485	-0.9842908	-0.98432912	-0.91819315	0.8219323	-0.37906566	-0.053161587	0.90340838	-3.40E-01	-0.087728581	0.005448956	0.71311357	-0.76494054	-0.98872857	-0.9903465	-0.98390724	-0.92997442	-0.54347768	-1	-1	-0.67695211	0.7189013	-0.75997241	0.80022278	-0.52599114	0.54828146	-0.60318198	0.66899591	-0.71249636	0.72330907	-0.73323488	0.73924021	0.68870615	-0.44333174	-0.24722287	0.052027741	-0.10423862	-9.09E-02	-0.61795766	-0.55704194	-0.74675934	-0.57455746	-4.86E-01	-0.724984	-0.75301971	-0.75050762	-0.8440265	0.65509469	0.74636917	0.6400504	-0.57900154	-0.92504492	-0.89852647	-0.9646536	-0.46287066
168	28	WALKING_UPSTAIRS	168	0.22622757	-5.37E-02	-1.13E-01	-3.51E-01	-0.009298234	0.007788298	-0.39898589	0.047077501	0.023588898	-0.061187821	-0.092216233	-0.057254559	0.25815612	0.20866908	0.46029854	-0.088307992	-0.78748627	-0.80768874	-0.5449233	-0.47865828	0.000308643	0.016855061	0.53876475	0.17091661	-0.056704863	-0.61380799	0.5156895	-0.29736049	0.15232047	-0.40815666	0.38361503	-0.31142318	3.91E-01	-0.36940263	0.057199898	0.25406482	-0.15645832	-3.49E-01	-0.20345868	0.12825349	0.92556435	-0.32223589	-5.53E-02	-0.8909106	-0.86268873	-0.90002244	-0.8939026	-0.86329753	-0.91086531	0.89189045	-0.29667249	-0.047569446	0.91477593	-3.19E-01	-0.085518724	-0.085936061	0.80137263	-0.82023159	-0.99220394	-0.8855128	-0.86838708	-0.94146472	-0.11553473	-1	-1	-0.7427579	0.78190413	-0.82113872	0.86055913	-0.68088725	0.70376793	-0.75033817	0.80538208	-0.78367388	0.79780317	-0.81124876	0.82083572	0.98684675	-0.76866582	-0.76895183	0.010085806	0.11913707	-1.11E-02	-0.50007859	-0.43661055	-0.72843333	-0.47633394	-3.98E-01	-0.707492	-0.62273421	-0.76532503	-0.8123364	0.42492344	0.48372346	0.7112812	-0.50616967	-0.87269783	-0.83735719	-0.9596562	-0.38967196
169	29	LAYING	169	0.25960382	-1.81E-02	-1.14E-01	-3.52E-01	0.048864663	-0.078109362	-0.40871996	0.066438692	-0.034318676	-0.061187821	-0.092216233	-0.2034331	0.25815612	0.01471095	0.49486833	-0.10303295	-0.78879618	-0.78738246	-0.6180138	-0.51678046	-0.085370118	-0.109298	0.51961655	0.34846479	-0.072764195	-0.63516653	0.66733934	-0.65407274	0.43774654	-0.39949275	0.40457686	-0.285487	3.37E-01	-0.38624864	0.19642148	-0.046382588	-0.006454275	-3.95E-01	-0.28437026	0.25381433	0.90540474	-0.34505404	-5.80E-02	-0.9702714	-0.97679659	-0.93330111	-0.9747395	-0.9786503	-0.93709002	0.84791417	-0.35023616	-0.049340074	0.91477593	-3.20E-01	-0.071916992	-0.055642903	0.74939536	-0.79371488	-0.99179667	-0.9832942	-0.98301057	-0.94269924	-0.35229482	-1	-1	-0.65591675	0.69592184	-0.73535291	0.7742779	-0.49341748	0.53294421	-0.60939492	0.69833662	-0.69497076	0.71034442	-0.72474506	0.73513383	0.83130464	-0.35263293	-0.23324246	0.016190236	-0.016132315	7.82E-02	-0.44821067	-0.27997579	-0.7263837	-0.44158796	-2.53E-01	-0.7113382	-0.62203931	-0.50059527	-0.8594833	0.21096367	0.33738845	0.6629527	-0.45231074	-0.84530871	-0.73633772	-0.9590669	-0.39793095
170	29	SITTING	170	0.34402821	-3.59E-02	-9.42E-02	-3.97E-01	0.1676057	-0.045335084	-0.43520634	0.1633098	-0.013183113	-0.11436307	-0.080474276	-0.15534015	0.33657993	0.01471095	0.48308101	-0.094280583	-0.81601248	-0.73639525	-0.5906338	-0.51142984	-0.11509751	-0.15331431	0.4758408	0.38890416	-0.031963678	-0.58961191	0.63365878	-0.72961643	0.59702177	-0.42070152	0.39070669	-0.22565495	2.67E-01	-0.23548582	0.094014409	-0.082470935	0.092566968	-3.03E-01	-0.052357947	0.2203746	0.89978807	-0.35076356	-5.80E-02	-0.9609998	-0.96626817	-0.89641312	-0.9630843	-0.96894848	-0.90054195	0.83457602	-0.35949153	-0.038494415	0.90310935	-3.31E-01	-0.072972983	-0.051022817	0.73521428	-0.78640759	-0.99152511	-0.969576	-0.97467092	-0.89951484	-0.32128724	-1	-1	-0.6813629	0.72530748	-0.76857044	0.81121055	-0.40064843	0.41298581	-0.46509167	0.53080213	-0.79452882	0.81015499	-0.8250991	0.83615527	0.86715669	-0.95376222	-0.85256054	0.10821693	0.041616209	-1.50E-01	-0.49436475	-0.24654285	-0.72074498	-0.49644537	-1.98E-01	-0.7057432	-0.62203931	-0.50059527	-0.8355221	0.21096367	0.33738845	0.6629527	-0.45757358	-0.86982173	-0.71162132	-0.9574257	-0.45785232
171	29	STANDING	171	0.37052032	-8.88E-03	-1.52E-01	-4.43E-01	0.12090121	0.057691449	-0.48133636	0.1153419	0.096208498	-0.24947507	-0.010268523	-0.15534015	0.39247129	0.08351172	0.39160844	-0.085301987	-0.84162731	-0.75734948	-0.496729	-0.57427108	-0.17076876	0.1701035	0.50625897	0.41867725	-0.11462031	-0.55870158	0.45059339	-0.22568905	0.12534007	-0.44362582	0.29739498	0.046925047	1.48E-03	-0.25421982	0.056454052	0.049473269	-0.00210225	-2.91E-01	-0.069012594	0.13879074	0.89780902	-0.35321481	-4.34E-02	-0.9651225	-0.97155621	-0.89496034	-0.9673889	-0.97316497	-0.90164265	0.83457602	-0.35894558	-0.031790672	0.90310935	-3.31E-01	-0.072972983	-0.087134831	0.7302074	-0.78327239	-0.99475869	-0.9745227	-0.97684679	-0.92730761	-0.28198248	-1	-1	-0.700092	0.73719057	-0.77377165	0.80991595	-0.54035764	0.56219168	-0.61603779	0.68084709	-0.78240172	0.79782136	-0.81250572	0.82327274	0.76504049	-0.40267686	-0.10816809	0.14726731	-0.12371843	-2.55E-01	-0.54592678	-0.35194832	-0.71381645	-0.51874627	-3.09E-01	-0.6966326	-0.59632315	-0.59471059	-0.8254868	0.56682982	0.60096999	0.7303792	-0.49516527	-0.89468737	-0.78573479	-0.9553351	-0.44047729
172	29	WALKING	172	0.2732136	-1.25E-02	-1.28E-01	-4.46E-01	0.009590231	-0.03125736	-0.48845308	0.022077931	0.017644308	-0.24947507	-0.010268523	-0.224758	0.29119644	0.1491589	0.39160844	-0.14195861	-0.84530026	-0.80282524	-0.5784163	-0.57935277	-0.17703584	0.10595733	0.46943547	0.30675626	-0.092423697	-0.5798895	0.53580428	-0.33151999	0.10924404	-0.49805734	0.42399237	-0.077111727	-2.85E-02	-0.37668324	0.20782361	-0.11097924	0.044599712	-3.97E-01	-0.21966719	0.12137709	0.90029946	-0.34325537	-4.92E-02	-0.9692264	-0.95575938	-0.89840243	-0.9736226	-0.95435213	-0.90178264	0.83562655	-0.34974295	-0.031790672	0.9053845	-3.26E-01	-0.069671471	-0.093959605	0.7364797	-0.7958795	-0.99360482	-0.9819489	-0.95929554	-0.91266906	-0.31021963	-1	-1	-0.66671996	0.70538486	-0.7435009	0.78114088	-0.44486856	0.4614866	-0.51630678	0.58469836	-0.74030828	0.75232778	-0.76355416	0.77090082	0.013547595	0.13100764	-0.68020953	0.22958324	-0.18100394	-2.08E-01	-0.51957822	-0.32831767	-0.72560212	-0.49455847	-2.88E-01	-0.7021313	-0.58269188	-0.59471059	-0.8254868	0.54982641	0.43337481	0.7317167	-0.48157764	-0.88224285	-0.77000725	-0.9587938	-0.4108384
